"id","name","type","abbrev","ibge","bacen","id_place_parent"
4603,Sul Brasil,CITY,"","4217758",,23
4604,Taió,CITY,"","4217808",,23
4605,Tangará,CITY,"","4217907",,23
4606,Tigrinhos,CITY,"","4217956",,23
4607,Tijucas,CITY,"","4218004",,23
4608,Timbé do Sul,CITY,"","4218103",,23
4609,Timbó,CITY,"","4218202",,23
4610,Timbó Grande,CITY,"","4218251",,23
4611,Três Barras,CITY,"","4218301",,23
4612,Treviso,CITY,"","4218350",,23
4613,Treze de Maio,CITY,"","4218400",,23
4614,Treze Tílias,CITY,"","4218509",,23
4615,Trombudo Central,CITY,"","4218608",,23
4616,Tubarão,CITY,"","4218707",,23
4617,Tunápolis,CITY,"","4218756",,23
4618,Turvo,CITY,"","4218806",,23
4619,União do Oeste,CITY,"","4218855",,23
4620,Urubici,CITY,"","4218905",,23
4621,Urupema,CITY,"","4218954",,23
4622,Urussanga,CITY,"","4219002",,23
4623,Vargeão,CITY,"","4219101",,23
4624,Vargem,CITY,"","4219150",,23
4625,Vargem Bonita,CITY,"","4219176",,23
4626,Vidal Ramos,CITY,"","4219200",,23
4627,Videira,CITY,"","4219309",,23
4628,Vitor Meireles,CITY,"","4219358",,23
4629,Witmarsum,CITY,"","4219408",,23
4630,Xanxerê,CITY,"","4219507",,23
4631,Xavantina,CITY,"","4219606",,23
4632,Xaxim,CITY,"","4219705",,23
4633,Zortéa,CITY,"","4219853",,23
4634,Balneário Rincão,CITY,"","4220000",,23
4635,Aceguá,CITY,"","4300034",,24
4636,Água Santa,CITY,"","4300059",,24
4637,Agudo,CITY,"","4300109",,24
4638,Ajuricaba,CITY,"","4300208",,24
4639,Alecrim,CITY,"","4300307",,24
4640,Alegrete,CITY,"","4300406",,24
4641,Alegria,CITY,"","4300455",,24
4642,Almirante Tamandaré do Sul,CITY,"","4300471",,24
4643,Alpestre,CITY,"","4300505",,24
4644,Alto Alegre,CITY,"","4300554",,24
4645,Alto Feliz,CITY,"","4300570",,24
4646,Alvorada,CITY,"","4300604",,24
4647,Amaral Ferrador,CITY,"","4300638",,24
4648,Ametista do Sul,CITY,"","4300646",,24
4649,André da Rocha,CITY,"","4300661",,24
4650,Anta Gorda,CITY,"","4300703",,24
4651,Antônio Prado,CITY,"","4300802",,24
4652,Arambaré,CITY,"","4300851",,24
4653,Araricá,CITY,"","4300877",,24
4654,Aratiba,CITY,"","4300901",,24
4655,Arroio do Meio,CITY,"","4301008",,24
4656,Arroio do Sal,CITY,"","4301057",,24
4657,Arroio do Padre,CITY,"","4301073",,24
4658,Arroio dos Ratos,CITY,"","4301107",,24
4659,Arroio do Tigre,CITY,"","4301206",,24
4660,Arroio Grande,CITY,"","4301305",,24
4661,Arvorezinha,CITY,"","4301404",,24
4662,Augusto Pestana,CITY,"","4301503",,24
4663,Áurea,CITY,"","4301552",,24
4664,Bagé,CITY,"","4301602",,24
4665,Balneário Pinhal,CITY,"","4301636",,24
4666,Barão,CITY,"","4301651",,24
4667,Barão de Cotegipe,CITY,"","4301701",,24
4668,Barão do Triunfo,CITY,"","4301750",,24
4669,Barracão,CITY,"","4301800",,24
4670,Barra do Guarita,CITY,"","4301859",,24
4671,Barra do Quaraí,CITY,"","4301875",,24
4672,Barra do Ribeiro,CITY,"","4301909",,24
4673,Barra do Rio Azul,CITY,"","4301925",,24
4674,Barra Funda,CITY,"","4301958",,24
4675,Barros Cassal,CITY,"","4302006",,24
4676,Benjamin Constant do Sul,CITY,"","4302055",,24
4677,Bento Gonçalves,CITY,"","4302105",,24
4678,Boa Vista das Missões,CITY,"","4302154",,24
4679,Boa Vista do Buricá,CITY,"","4302204",,24
4680,Boa Vista do Cadeado,CITY,"","4302220",,24
4681,Boa Vista do Incra,CITY,"","4302238",,24
4682,Boa Vista do Sul,CITY,"","4302253",,24
4683,Bom Jesus,CITY,"","4302303",,24
4684,Bom Princípio,CITY,"","4302352",,24
4685,Bom Progresso,CITY,"","4302378",,24
4686,Bom Retiro do Sul,CITY,"","4302402",,24
4687,Boqueirão do Leão,CITY,"","4302451",,24
4688,Bossoroca,CITY,"","4302501",,24
4689,Bozano,CITY,"","4302584",,24
4690,Braga,CITY,"","4302600",,24
4691,Brochier,CITY,"","4302659",,24
4692,Butiá,CITY,"","4302709",,24
4693,Caçapava do Sul,CITY,"","4302808",,24
4694,Cacequi,CITY,"","4302907",,24
4695,Cachoeira do Sul,CITY,"","4303004",,24
4696,Cachoeirinha,CITY,"","4303103",,24
4697,Cacique Doble,CITY,"","4303202",,24
4698,Caibaté,CITY,"","4303301",,24
4699,Caiçara,CITY,"","4303400",,24
4700,Camaquã,CITY,"","4303509",,24
4701,Camargo,CITY,"","4303558",,24
4702,Cambará do Sul,CITY,"","4303608",,24
4703,Campestre da Serra,CITY,"","4303673",,24
4704,Campina das Missões,CITY,"","4303707",,24
4705,Campinas do Sul,CITY,"","4303806",,24
4706,Campo Bom,CITY,"","4303905",,24
4707,Campo Novo,CITY,"","4304002",,24
4708,Campos Borges,CITY,"","4304101",,24
4709,Candelária,CITY,"","4304200",,24
4710,Cândido Godói,CITY,"","4304309",,24
4711,Candiota,CITY,"","4304358",,24
4712,Canela,CITY,"","4304408",,24
4713,Canguçu,CITY,"","4304507",,24
4714,Canoas,CITY,"","4304606",,24
4715,Canudos do Vale,CITY,"","4304614",,24
4716,Capão Bonito do Sul,CITY,"","4304622",,24
4717,Capão da Canoa,CITY,"","4304630",,24
4718,Capão do Cipó,CITY,"","4304655",,24
4719,Capão do Leão,CITY,"","4304663",,24
4720,Capivari do Sul,CITY,"","4304671",,24
4721,Capela de Santana,CITY,"","4304689",,24
4722,Capitão,CITY,"","4304697",,24
4723,Carazinho,CITY,"","4304705",,24
4724,Caraá,CITY,"","4304713",,24
4725,Carlos Barbosa,CITY,"","4304804",,24
4726,Carlos Gomes,CITY,"","4304853",,24
4727,Casca,CITY,"","4304903",,24
4728,Caseiros,CITY,"","4304952",,24
4729,Catuípe,CITY,"","4305009",,24
4730,Caxias do Sul,CITY,"","4305108",,24
4731,Centenário,CITY,"","4305116",,24
4732,Cerrito,CITY,"","4305124",,24
4733,Cerro Branco,CITY,"","4305132",,24
4734,Cerro Grande,CITY,"","4305157",,24
4735,Cerro Grande do Sul,CITY,"","4305173",,24
4736,Cerro Largo,CITY,"","4305207",,24
4737,Chapada,CITY,"","4305306",,24
4738,Charqueadas,CITY,"","4305355",,24
4739,Charrua,CITY,"","4305371",,24
4740,Chiapetta,CITY,"","4305405",,24
4741,Chuí,CITY,"","4305439",,24
4742,Chuvisca,CITY,"","4305447",,24
4743,Cidreira,CITY,"","4305454",,24
4744,Ciríaco,CITY,"","4305504",,24
4745,Colinas,CITY,"","4305587",,24
4746,Colorado,CITY,"","4305603",,24
4747,Condor,CITY,"","4305702",,24
4748,Constantina,CITY,"","4305801",,24
4749,Coqueiro Baixo,CITY,"","4305835",,24
4750,Coqueiros do Sul,CITY,"","4305850",,24
4751,Coronel Barros,CITY,"","4305871",,24
4752,Coronel Bicaco,CITY,"","4305900",,24
4753,Coronel Pilar,CITY,"","4305934",,24
4754,Cotiporã,CITY,"","4305959",,24
4755,Coxilha,CITY,"","4305975",,24
4756,Crissiumal,CITY,"","4306007",,24
4757,Cristal,CITY,"","4306056",,24
4758,Cristal do Sul,CITY,"","4306072",,24
4759,Cruz Alta,CITY,"","4306106",,24
4760,Cruzaltense,CITY,"","4306130",,24
4761,Cruzeiro do Sul,CITY,"","4306205",,24
4762,David Canabarro,CITY,"","4306304",,24
4763,Derrubadas,CITY,"","4306320",,24
4764,Dezesseis de Novembro,CITY,"","4306353",,24
4765,Dilermando de Aguiar,CITY,"","4306379",,24
4766,Dois Irmãos,CITY,"","4306403",,24
4767,Dois Irmãos das Missões,CITY,"","4306429",,24
4768,Dois Lajeados,CITY,"","4306452",,24
4769,Dom Feliciano,CITY,"","4306502",,24
4770,Dom Pedro de Alcântara,CITY,"","4306551",,24
4771,Dom Pedrito,CITY,"","4306601",,24
4772,Dona Francisca,CITY,"","4306700",,24
4773,Doutor Maurício Cardoso,CITY,"","4306734",,24
4774,Doutor Ricardo,CITY,"","4306759",,24
4775,Eldorado do Sul,CITY,"","4306767",,24
4776,Encantado,CITY,"","4306809",,24
4777,Encruzilhada do Sul,CITY,"","4306908",,24
4778,Engenho Velho,CITY,"","4306924",,24
4779,Entre-Ijuís,CITY,"","4306932",,24
4780,Entre Rios do Sul,CITY,"","4306957",,24
4781,Erebango,CITY,"","4306973",,24
4782,Erechim,CITY,"","4307005",,24
4783,Ernestina,CITY,"","4307054",,24
4784,Herval,CITY,"","4307104",,24
4785,Erval Grande,CITY,"","4307203",,24
4786,Erval Seco,CITY,"","4307302",,24
4787,Esmeralda,CITY,"","4307401",,24
4788,Esperança do Sul,CITY,"","4307450",,24
4789,Espumoso,CITY,"","4307500",,24
4790,Estação,CITY,"","4307559",,24
4791,Estância Velha,CITY,"","4307609",,24
4792,Esteio,CITY,"","4307708",,24
4793,Estrela,CITY,"","4307807",,24
4794,Estrela Velha,CITY,"","4307815",,24
4795,Eugênio de Castro,CITY,"","4307831",,24
4796,Fagundes Varela,CITY,"","4307864",,24
4797,Farroupilha,CITY,"","4307906",,24
4798,Faxinal do Soturno,CITY,"","4308003",,24
4799,Faxinalzinho,CITY,"","4308052",,24
4800,Fazenda Vilanova,CITY,"","4308078",,24
4801,Feliz,CITY,"","4308102",,24
4802,Flores da Cunha,CITY,"","4308201",,24
4803,Floriano Peixoto,CITY,"","4308250",,24
4804,Fontoura Xavier,CITY,"","4308300",,24
4805,Formigueiro,CITY,"","4308409",,24
4806,Forquetinha,CITY,"","4308433",,24
4807,Fortaleza dos Valos,CITY,"","4308458",,24
4808,Frederico Westphalen,CITY,"","4308508",,24
4809,Garibaldi,CITY,"","4308607",,24
4810,Garruchos,CITY,"","4308656",,24
4811,Gaurama,CITY,"","4308706",,24
4812,General Câmara,CITY,"","4308805",,24
4813,Gentil,CITY,"","4308854",,24
4814,Getúlio Vargas,CITY,"","4308904",,24
4815,Giruá,CITY,"","4309001",,24
4816,Glorinha,CITY,"","4309050",,24
4817,Gramado,CITY,"","4309100",,24
4818,Gramado dos Loureiros,CITY,"","4309126",,24
4819,Gramado Xavier,CITY,"","4309159",,24
4820,Gravataí,CITY,"","4309209",,24
4821,Guabiju,CITY,"","4309258",,24
4822,Guaíba,CITY,"","4309308",,24
4823,Guaporé,CITY,"","4309407",,24
4824,Guarani das Missões,CITY,"","4309506",,24
4825,Harmonia,CITY,"","4309555",,24
4826,Herveiras,CITY,"","4309571",,24
4827,Horizontina,CITY,"","4309605",,24
4828,Hulha Negra,CITY,"","4309654",,24
4829,Humaitá,CITY,"","4309704",,24
4830,Ibarama,CITY,"","4309753",,24
4831,Ibiaçá,CITY,"","4309803",,24
4832,Ibiraiaras,CITY,"","4309902",,24
4833,Ibirapuitã,CITY,"","4309951",,24
4834,Ibirubá,CITY,"","4310009",,24
4835,Igrejinha,CITY,"","4310108",,24
4836,Ijuí,CITY,"","4310207",,24
4837,Ilópolis,CITY,"","4310306",,24
4838,Imbé,CITY,"","4310330",,24
4839,Imigrante,CITY,"","4310363",,24
4840,Independência,CITY,"","4310405",,24
4841,Inhacorá,CITY,"","4310413",,24
4842,Ipê,CITY,"","4310439",,24
4843,Ipiranga do Sul,CITY,"","4310462",,24
4844,Iraí,CITY,"","4310504",,24
4845,Itaara,CITY,"","4310538",,24
4846,Itacurubi,CITY,"","4310553",,24
4847,Itapuca,CITY,"","4310579",,24
4848,Itaqui,CITY,"","4310603",,24
4849,Itati,CITY,"","4310652",,24
4850,Itatiba do Sul,CITY,"","4310702",,24
4851,Ivorá,CITY,"","4310751",,24
4852,Ivoti,CITY,"","4310801",,24
4853,Jaboticaba,CITY,"","4310850",,24
4854,Jacuizinho,CITY,"","4310876",,24
4855,Jacutinga,CITY,"","4310900",,24
4856,Jaguarão,CITY,"","4311007",,24
4857,Jaguari,CITY,"","4311106",,24
4858,Jaquirana,CITY,"","4311122",,24
4859,Jari,CITY,"","4311130",,24
4860,Jóia,CITY,"","4311155",,24
4861,Júlio de Castilhos,CITY,"","4311205",,24
4862,Lagoa Bonita do Sul,CITY,"","4311239",,24
4863,Lagoão,CITY,"","4311254",,24
4864,Lagoa dos Três Cantos,CITY,"","4311270",,24
4865,Lagoa Vermelha,CITY,"","4311304",,24
4866,Lajeado,CITY,"","4311403",,24
4867,Lajeado do Bugre,CITY,"","4311429",,24
4868,Lavras do Sul,CITY,"","4311502",,24
4869,Liberato Salzano,CITY,"","4311601",,24
4870,Lindolfo Collor,CITY,"","4311627",,24
4871,Linha Nova,CITY,"","4311643",,24
4872,Machadinho,CITY,"","4311700",,24
4873,Maçambará,CITY,"","4311718",,24
4874,Mampituba,CITY,"","4311734",,24
4875,Manoel Viana,CITY,"","4311759",,24
4876,Maquiné,CITY,"","4311775",,24
4877,Maratá,CITY,"","4311791",,24
4878,Marau,CITY,"","4311809",,24
4879,Marcelino Ramos,CITY,"","4311908",,24
4880,Mariana Pimentel,CITY,"","4311981",,24
4881,Mariano Moro,CITY,"","4312005",,24
4882,Marques de Souza,CITY,"","4312054",,24
4883,Mata,CITY,"","4312104",,24
4884,Mato Castelhano,CITY,"","4312138",,24
4885,Mato Leitão,CITY,"","4312153",,24
4886,Mato Queimado,CITY,"","4312179",,24
4887,Maximiliano de Almeida,CITY,"","4312203",,24
4888,Minas do Leão,CITY,"","4312252",,24
4889,Miraguaí,CITY,"","4312302",,24
4890,Montauri,CITY,"","4312351",,24
4891,Monte Alegre dos Campos,CITY,"","4312377",,24
4892,Monte Belo do Sul,CITY,"","4312385",,24
4893,Montenegro,CITY,"","4312401",,24
4894,Mormaço,CITY,"","4312427",,24
4895,Morrinhos do Sul,CITY,"","4312443",,24
4896,Morro Redondo,CITY,"","4312450",,24
4897,Morro Reuter,CITY,"","4312476",,24
4898,Mostardas,CITY,"","4312500",,24
4899,Muçum,CITY,"","4312609",,24
4900,Muitos Capões,CITY,"","4312617",,24
4901,Muliterno,CITY,"","4312625",,24
4902,Não-Me-Toque,CITY,"","4312658",,24
4903,Nicolau Vergueiro,CITY,"","4312674",,24
4904,Nonoai,CITY,"","4312708",,24
4905,Nova Alvorada,CITY,"","4312757",,24
4906,Nova Araçá,CITY,"","4312807",,24
4907,Nova Bassano,CITY,"","4312906",,24
4908,Nova Boa Vista,CITY,"","4312955",,24
4909,Nova Bréscia,CITY,"","4313003",,24
4910,Nova Candelária,CITY,"","4313011",,24
4911,Nova Esperança do Sul,CITY,"","4313037",,24
4912,Nova Hartz,CITY,"","4313060",,24
4913,Nova Pádua,CITY,"","4313086",,24
4914,Nova Palma,CITY,"","4313102",,24
4915,Nova Petrópolis,CITY,"","4313201",,24
4916,Nova Prata,CITY,"","4313300",,24
4917,Nova Ramada,CITY,"","4313334",,24
4918,Nova Roma do Sul,CITY,"","4313359",,24
4919,Nova Santa Rita,CITY,"","4313375",,24
4920,Novo Cabrais,CITY,"","4313391",,24
4921,Novo Hamburgo,CITY,"","4313409",,24
4922,Novo Machado,CITY,"","4313425",,24
4923,Novo Tiradentes,CITY,"","4313441",,24
4924,Novo Xingu,CITY,"","4313466",,24
4925,Novo Barreiro,CITY,"","4313490",,24
4926,Osório,CITY,"","4313508",,24
4927,Paim Filho,CITY,"","4313607",,24
4928,Palmares do Sul,CITY,"","4313656",,24
4929,Palmeira das Missões,CITY,"","4313706",,24
4930,Palmitinho,CITY,"","4313805",,24
4931,Panambi,CITY,"","4313904",,24
4932,Pantano Grande,CITY,"","4313953",,24
4933,Paraí,CITY,"","4314001",,24
4934,Paraíso do Sul,CITY,"","4314027",,24
4935,Pareci Novo,CITY,"","4314035",,24
4936,Parobé,CITY,"","4314050",,24
4937,Passa Sete,CITY,"","4314068",,24
4938,Passo do Sobrado,CITY,"","4314076",,24
4939,Passo Fundo,CITY,"","4314100",,24
4940,Paulo Bento,CITY,"","4314134",,24
4941,Paverama,CITY,"","4314159",,24
4942,Pedras Altas,CITY,"","4314175",,24
4943,Pedro Osório,CITY,"","4314209",,24
4944,Pejuçara,CITY,"","4314308",,24
4945,Pelotas,CITY,"","4314407",,24
4946,Picada Café,CITY,"","4314423",,24
4947,Pinhal,CITY,"","4314456",,24
4948,Pinhal da Serra,CITY,"","4314464",,24
4949,Pinhal Grande,CITY,"","4314472",,24
4950,Pinheirinho do Vale,CITY,"","4314498",,24
4951,Pinheiro Machado,CITY,"","4314506",,24
4952,Pinto Bandeira,CITY,"","4314548",,24
4953,Pirapó,CITY,"","4314555",,24
4954,Piratini,CITY,"","4314605",,24
4955,Planalto,CITY,"","4314704",,24
4956,Poço das Antas,CITY,"","4314753",,24
4957,Pontão,CITY,"","4314779",,24
4958,Ponte Preta,CITY,"","4314787",,24
4959,Portão,CITY,"","4314803",,24
4960,Porto Alegre,CITY,"","4314902",,24
4961,Porto Lucena,CITY,"","4315008",,24
4962,Porto Mauá,CITY,"","4315057",,24
4963,Porto Vera Cruz,CITY,"","4315073",,24
4964,Porto Xavier,CITY,"","4315107",,24
4965,Pouso Novo,CITY,"","4315131",,24
4966,Presidente Lucena,CITY,"","4315149",,24
4967,Progresso,CITY,"","4315156",,24
4968,Protásio Alves,CITY,"","4315172",,24
4969,Putinga,CITY,"","4315206",,24
4970,Quaraí,CITY,"","4315305",,24
4971,Quatro Irmãos,CITY,"","4315313",,24
4972,Quevedos,CITY,"","4315321",,24
4973,Quinze de Novembro,CITY,"","4315354",,24
4974,Redentora,CITY,"","4315404",,24
4975,Relvado,CITY,"","4315453",,24
4976,Restinga Seca,CITY,"","4315503",,24
4977,Rio dos Índios,CITY,"","4315552",,24
4978,Rio Grande,CITY,"","4315602",,24
4979,Rio Pardo,CITY,"","4315701",,24
4980,Riozinho,CITY,"","4315750",,24
4981,Roca Sales,CITY,"","4315800",,24
4982,Rodeio Bonito,CITY,"","4315909",,24
4983,Rolador,CITY,"","4315958",,24
4984,Rolante,CITY,"","4316006",,24
4985,Ronda Alta,CITY,"","4316105",,24
4986,Rondinha,CITY,"","4316204",,24
4987,Roque Gonzales,CITY,"","4316303",,24
4988,Rosário do Sul,CITY,"","4316402",,24
4989,Sagrada Família,CITY,"","4316428",,24
4990,Saldanha Marinho,CITY,"","4316436",,24
4991,Salto do Jacuí,CITY,"","4316451",,24
4992,Salvador das Missões,CITY,"","4316477",,24
4993,Salvador do Sul,CITY,"","4316501",,24
4994,Sananduva,CITY,"","4316600",,24
4995,Santa Bárbara do Sul,CITY,"","4316709",,24
4996,Santa Cecília do Sul,CITY,"","4316733",,24
4997,Santa Clara do Sul,CITY,"","4316758",,24
4998,Santa Cruz do Sul,CITY,"","4316808",,24
4999,Santa Maria,CITY,"","4316907",,24
5000,Santa Maria do Herval,CITY,"","4316956",,24
5001,Santa Margarida do Sul,CITY,"","4316972",,24
5002,Santana da Boa Vista,CITY,"","4317004",,24
5003,Santana do Livramento,CITY,"","4317103",,24
5004,Santa Rosa,CITY,"","4317202",,24
5005,Santa Tereza,CITY,"","4317251",,24
5006,Santa Vitória do Palmar,CITY,"","4317301",,24
5007,Santiago,CITY,"","4317400",,24
5008,Santo Ângelo,CITY,"","4317509",,24
5009,Santo Antônio do Palma,CITY,"","4317558",,24
5010,Santo Antônio da Patrulha,CITY,"","4317608",,24
5011,Santo Antônio das Missões,CITY,"","4317707",,24
5012,Santo Antônio do Planalto,CITY,"","4317756",,24
5013,Santo Augusto,CITY,"","4317806",,24
5014,Santo Cristo,CITY,"","4317905",,24
5015,Santo Expedito do Sul,CITY,"","4317954",,24
5016,São Borja,CITY,"","4318002",,24
5017,São Domingos do Sul,CITY,"","4318051",,24
5018,São Francisco de Assis,CITY,"","4318101",,24
5019,São Francisco de Paula,CITY,"","4318200",,24
5020,São Gabriel,CITY,"","4318309",,24
5021,São Jerônimo,CITY,"","4318408",,24
5022,São João da Urtiga,CITY,"","4318424",,24
5023,São João do Polêsine,CITY,"","4318432",,24
5024,São Jorge,CITY,"","4318440",,24
5025,São José das Missões,CITY,"","4318457",,24
5026,São José do Herval,CITY,"","4318465",,24
5027,São José do Hortêncio,CITY,"","4318481",,24
5028,São José do Inhacorá,CITY,"","4318499",,24
5029,São José do Norte,CITY,"","4318507",,24
5030,São José do Ouro,CITY,"","4318606",,24
5031,São José do Sul,CITY,"","4318614",,24
5032,São José dos Ausentes,CITY,"","4318622",,24
5033,São Leopoldo,CITY,"","4318705",,24
5034,São Lourenço do Sul,CITY,"","4318804",,24
5035,São Luiz Gonzaga,CITY,"","4318903",,24
5036,São Marcos,CITY,"","4319000",,24
5037,São Martinho,CITY,"","4319109",,24
5038,São Martinho da Serra,CITY,"","4319125",,24
5039,São Miguel das Missões,CITY,"","4319158",,24
5040,São Nicolau,CITY,"","4319208",,24
5041,São Paulo das Missões,CITY,"","4319307",,24
5042,São Pedro da Serra,CITY,"","4319356",,24
5043,São Pedro das Missões,CITY,"","4319364",,24
5044,São Pedro do Butiá,CITY,"","4319372",,24
5045,São Pedro do Sul,CITY,"","4319406",,24
5046,São Sebastião do Caí,CITY,"","4319505",,24
5047,São Sepé,CITY,"","4319604",,24
5048,São Valentim,CITY,"","4319703",,24
5049,São Valentim do Sul,CITY,"","4319711",,24
5050,São Valério do Sul,CITY,"","4319737",,24
5051,São Vendelino,CITY,"","4319752",,24
5052,São Vicente do Sul,CITY,"","4319802",,24
5053,Sapiranga,CITY,"","4319901",,24
5054,Sapucaia do Sul,CITY,"","4320008",,24
5055,Sarandi,CITY,"","4320107",,24
5056,Seberi,CITY,"","4320206",,24
5057,Sede Nova,CITY,"","4320230",,24
5058,Segredo,CITY,"","4320263",,24
5059,Selbach,CITY,"","4320305",,24
5060,Senador Salgado Filho,CITY,"","4320321",,24
5061,Sentinela do Sul,CITY,"","4320354",,24
5062,Serafina Corrêa,CITY,"","4320404",,24
5063,Sério,CITY,"","4320453",,24
5064,Sertão,CITY,"","4320503",,24
5065,Sertão Santana,CITY,"","4320552",,24
5066,Sete de Setembro,CITY,"","4320578",,24
5067,Severiano de Almeida,CITY,"","4320602",,24
5068,Silveira Martins,CITY,"","4320651",,24
5069,Sinimbu,CITY,"","4320677",,24
5070,Sobradinho,CITY,"","4320701",,24
5071,Soledade,CITY,"","4320800",,24
5072,Tabaí,CITY,"","4320859",,24
5073,Tapejara,CITY,"","4320909",,24
5074,Tapera,CITY,"","4321006",,24
5075,Tapes,CITY,"","4321105",,24
5076,Taquara,CITY,"","4321204",,24
5077,Taquari,CITY,"","4321303",,24
5078,Taquaruçu do Sul,CITY,"","4321329",,24
5079,Tavares,CITY,"","4321352",,24
5080,Tenente Portela,CITY,"","4321402",,24
5081,Terra de Areia,CITY,"","4321436",,24
5082,Teutônia,CITY,"","4321451",,24
5083,Tio Hugo,CITY,"","4321469",,24
5084,Tiradentes do Sul,CITY,"","4321477",,24
5085,Toropi,CITY,"","4321493",,24
5086,Torres,CITY,"","4321501",,24
5087,Tramandaí,CITY,"","4321600",,24
5088,Travesseiro,CITY,"","4321626",,24
5089,Três Arroios,CITY,"","4321634",,24
5090,Três Cachoeiras,CITY,"","4321667",,24
5091,Três Coroas,CITY,"","4321709",,24
5092,Três de Maio,CITY,"","4321808",,24
5093,Três Forquilhas,CITY,"","4321832",,24
5094,Três Palmeiras,CITY,"","4321857",,24
5095,Três Passos,CITY,"","4321907",,24
5096,Trindade do Sul,CITY,"","4321956",,24
5097,Triunfo,CITY,"","4322004",,24
5098,Tucunduva,CITY,"","4322103",,24
5099,Tunas,CITY,"","4322152",,24
5100,Tupanci do Sul,CITY,"","4322186",,24
5101,Tupanciretã,CITY,"","4322202",,24
5102,Tupandi,CITY,"","4322251",,24
5103,Tuparendi,CITY,"","4322301",,24
5104,Turuçu,CITY,"","4322327",,24
5105,Ubiretama,CITY,"","4322343",,24
5106,União da Serra,CITY,"","4322350",,24
5107,Unistalda,CITY,"","4322376",,24
5108,Uruguaiana,CITY,"","4322400",,24
5109,Vacaria,CITY,"","4322509",,24
5110,Vale Verde,CITY,"","4322525",,24
5111,Vale do Sol,CITY,"","4322533",,24
5112,Vale Real,CITY,"","4322541",,24
5113,Vanini,CITY,"","4322558",,24
5114,Venâncio Aires,CITY,"","4322608",,24
5115,Vera Cruz,CITY,"","4322707",,24
5116,Veranópolis,CITY,"","4322806",,24
5117,Vespasiano Correa,CITY,"","4322855",,24
5118,Viadutos,CITY,"","4322905",,24
5119,Viamão,CITY,"","4323002",,24
5120,Vicente Dutra,CITY,"","4323101",,24
5121,Victor Graeff,CITY,"","4323200",,24
5122,Vila Flores,CITY,"","4323309",,24
5123,Vila Lângaro,CITY,"","4323358",,24
5124,Vila Maria,CITY,"","4323408",,24
5125,Vila Nova do Sul,CITY,"","4323457",,24
5126,Vista Alegre,CITY,"","4323507",,24
5127,Vista Alegre do Prata,CITY,"","4323606",,24
5128,Vista Gaúcha,CITY,"","4323705",,24
5129,Vitória das Missões,CITY,"","4323754",,24
5130,Westfalia,CITY,"","4323770",,24
5131,Xangri-Lá,CITY,"","4323804",,24
5132,Água Clara,CITY,"","5000203",,25
5133,Alcinópolis,CITY,"","5000252",,25
5134,Amambaí,CITY,"","5000609",,25
5135,Anastácio,CITY,"","5000708",,25
5136,Anaurilândia,CITY,"","5000807",,25
5137,Angélica,CITY,"","5000856",,25
5138,Antônio João,CITY,"","5000906",,25
5139,Aparecida do Taboado,CITY,"","5001003",,25
5140,Aquidauana,CITY,"","5001102",,25
5141,Aral Moreira,CITY,"","5001243",,25
5142,Bandeirantes,CITY,"","5001508",,25
5143,Bataguassu,CITY,"","5001904",,25
5144,Batayporã,CITY,"","5002001",,25
5145,Bela Vista,CITY,"","5002100",,25
5146,Bodoquena,CITY,"","5002159",,25
5147,Bonito,CITY,"","5002209",,25
5148,Brasilândia,CITY,"","5002308",,25
5149,Caarapó,CITY,"","5002407",,25
5150,Camapuã,CITY,"","5002605",,25
5151,Campo Grande,CITY,"","5002704",,25
5152,Caracol,CITY,"","5002803",,25
5153,Cassilândia,CITY,"","5002902",,25
5154,Chapadão do Sul,CITY,"","5002951",,25
5155,Corguinho,CITY,"","5003108",,25
5156,Coronel Sapucaia,CITY,"","5003157",,25
5157,Corumbá,CITY,"","5003207",,25
5158,Costa Rica,CITY,"","5003256",,25
5159,Coxim,CITY,"","5003306",,25
5160,Deodápolis,CITY,"","5003454",,25
5161,Dois Irmãos do Buriti,CITY,"","5003488",,25
5162,Douradina,CITY,"","5003504",,25
5163,Dourados,CITY,"","5003702",,25
5164,Eldorado,CITY,"","5003751",,25
5165,Fátima do Sul,CITY,"","5003801",,25
5166,Figueirão,CITY,"","5003900",,25
5167,Glória de Dourados,CITY,"","5004007",,25
5168,Guia Lopes da Laguna,CITY,"","5004106",,25
5169,Iguatemi,CITY,"","5004304",,25
5170,Inocência,CITY,"","5004403",,25
5171,Itaporã,CITY,"","5004502",,25
5172,Itaquiraí,CITY,"","5004601",,25
5173,Ivinhema,CITY,"","5004700",,25
5174,Japorã,CITY,"","5004809",,25
5175,Jaraguari,CITY,"","5004908",,25
5176,Jardim,CITY,"","5005004",,25
5177,Jateí,CITY,"","5005103",,25
5178,Jutí,CITY,"","5005152",,25
5179,Ladário,CITY,"","5005202",,25
5180,Laguna Carapã,CITY,"","5005251",,25
5181,Maracaju,CITY,"","5005400",,25
5182,Miranda,CITY,"","5005608",,25
5183,Mundo Novo,CITY,"","5005681",,25
5184,Naviraí,CITY,"","5005707",,25
5185,Nioaque,CITY,"","5005806",,25
5186,Nova Alvorada do Sul,CITY,"","5006002",,25
5187,Nova Andradina,CITY,"","5006200",,25
5188,Novo Horizonte do Sul,CITY,"","5006259",,25
5189,Paraíso das Águas,CITY,"","5006275",,25
5190,Paranaíba,CITY,"","5006309",,25
